ENTRYTYPE,ID,author,doi,eprint,journal,number,pages,publisher,title,url,volume,year
article,doi:10.1080/21532974.2022.2116901,"Ann D. Thompson, Denise A. Schmidt-Crawford and Denise L. Lindstrom",10.1080/21532974.2022.2116901," 

https://doi.org/10.1080/21532974.2022.2116901


",Journal of Digital Learning in Teacher Education,4,156--157,Routledge,Editors’ column – ," 

https://doi.org/10.1080/21532974.2022.2116901


",38,2022
article,doi:10.1080/14794802.2023.2261401,Chronis Kynigos and Katia Schiza,10.1080/14794802.2023.2261401," 

https://doi.org/10.1080/14794802.2023.2261401


",Research in Mathematics Education,0,1--8,Routledge,Mathematical competencies in the digital era: Mathematics education in the digital era," 

https://doi.org/10.1080/14794802.2023.2261401


",0,2023
article,doi:10.1080/15391523.2020.1864239,"Sarah Barksdale, Cassandra Scharber and Yu-Hui Chang",10.1080/15391523.2020.1864239," 

https://doi.org/10.1080/15391523.2020.1864239


",Journal of Research on Technology in Education,3,359--374,Routledge,Team Mensa: A case study of supporting middle school girls' interest in computer science through an informal learning program," 

https://doi.org/10.1080/15391523.2020.1864239


",54,2022
article,doi:10.1080/08993408.2022.2090114,"Neil C. C. Brown, Aleata Hubbard Cheuoua and Eva Marinus",10.1080/08993408.2022.2090114," 

https://doi.org/10.1080/08993408.2022.2090114


",Computer Science Education,3,283--287,Routledge,Guest editorial," 

https://doi.org/10.1080/08993408.2022.2090114


",32,2022
article,doi:10.1080/24751448.2018.1497380,Sean Anderson,10.1080/24751448.2018.1497380," 

https://doi.org/10.1080/24751448.2018.1497380


",Technology|Architecture + Design,2,252--254,Routledge,"Thinking Machines: Art and Design in the Computer Age, 1959–1989: The Museum of Modern Art New York City November 13, 2017–April 8, 2018"," 

https://doi.org/10.1080/24751448.2018.1497380


",2,2018
article,doi:10.1080/13540602.2024.2379845,"Ann-Thérèse Arstorp, Anders D. Olofsson and J. Ola Lindberg",10.1080/13540602.2024.2379845," 

https://doi.org/10.1080/13540602.2024.2379845


",Teachers and Teaching,4,395--399,Routledge,"Professional digital competence in teacher education – where are we, where are we headed and how to get there?"," 

https://doi.org/10.1080/13540602.2024.2379845


",30,2024
article,doi:10.1080/00368555.2022.12293666,"Amanda Gonczi, Chuck Palosaari, Alex Mayer and Noel Urban",10.1080/00368555.2022.12293666," 

https://doi.org/10.1080/00368555.2022.12293666


",The Science Teacher,3,32--37,Routledge,From User to Creator," 

https://doi.org/10.1080/00368555.2022.12293666


",89,2022
article,doi:10.1080/00368555.2022.12293698,"Barnas Monteith, Pendred Noyce and Pei Zhang",10.1080/00368555.2022.12293698," 

https://doi.org/10.1080/00368555.2022.12293698


",The Science Teacher,5,42--49,Routledge,Teaching Artificial Intelligence Through the Arts in Beijing," 

https://doi.org/10.1080/00368555.2022.12293698


",89,2022
article,doi:10.1080/0020739X.2020.1736349,Odd Tore Kaufmann and Børre Stenseth,10.1080/0020739X.2020.1736349," 

https://doi.org/10.1080/0020739X.2020.1736349


",International Journal of Mathematical Education in Science and Technology,7,1029--1048,Taylor \& Francis,Programming in mathematics education," 

https://doi.org/10.1080/0020739X.2020.1736349


",52,2021
article,doi:10.1080/15391523.2020.1812136,"Gokhan Guven, Nevin Kozcu Cakir, Yusuf Sulun, Gurcan Cetin and Emine Guven",10.1080/15391523.2020.1812136," 

https://doi.org/10.1080/15391523.2020.1812136


",Journal of Research on Technology in Education,1,108--126,Routledge,Arduino-assisted robotics coding applications integrated into the 5E learning model in science teaching," 

https://doi.org/10.1080/15391523.2020.1812136


",54,2022
article,doi:10.1080/10986065.2021.1922855,"Jennifer Noll, Susanne Schnell, Rob Gould and Katie Makar",10.1080/10986065.2021.1922855," 

https://doi.org/10.1080/10986065.2021.1922855


",Mathematical Thinking and Learning,4,331--335,Routledge,"New ways of interacting with data, context, and chance in statistical modeling processes"," 

https://doi.org/10.1080/10986065.2021.1922855


",24,2022
article,doi:10.1080/17512786.2021.1919179,Samuel Danzon-Chambaud and Alessio Cornia,10.1080/17512786.2021.1919179," 

https://doi.org/10.1080/17512786.2021.1919179


",Journalism Practice,2,174--188,Routledge,Changing or Reinforcing the “Rules of the Game”: A Field Theory Perspective on the Impacts of Automated Journalism on Media Practitioners," 

https://doi.org/10.1080/17512786.2021.1919179


",17,2023
article,doi:10.1080/21532974.2023.2244089,Helen Crompton,10.1080/21532974.2023.2244089," 

https://doi.org/10.1080/21532974.2023.2244089


",Journal of Digital Learning in Teacher Education,4,201--219,Routledge,Evidence of the ISTE Standards for Educators leading to learning gains," 

https://doi.org/10.1080/21532974.2023.2244089


",39,2023
article,doi:10.1080/00131946.2019.1610407,Jennifer S. Thom,10.1080/00131946.2019.1610407," 

https://doi.org/10.1080/00131946.2019.1610407


",Educational Studies,5,510--530,Routledge,Ecological Revelations: Recovering the Unseen," 

https://doi.org/10.1080/00131946.2019.1610407


",55,2019
article,doi:10.1080/08993408.2016.1140409,"Dae-Kyoo Kim, Dongwon Jeong, Lunjin Lu, Debatosh Debnath and Hua Ming",10.1080/08993408.2016.1140409," 

https://doi.org/10.1080/08993408.2016.1140409


",Computer Science Education,4,371--389,Routledge,Opinions on computing education in Korean K-12 system: higher education perspective," 

https://doi.org/10.1080/08993408.2016.1140409


",25,2015
article,doi:10.1080/10409289.2020.1833674,"Hui Li, Anne Forbes and Weipeng Yang",10.1080/10409289.2020.1833674," 

https://doi.org/10.1080/10409289.2020.1833674


",Early Education and Development,1,1--6,Routledge,Developing Culturally and Developmentally Appropriate Early STEM Learning Experiences," 

https://doi.org/10.1080/10409289.2020.1833674


",32,2021
article,doi:10.1080/15391523.2018.1431573,"Zehra Ozturk, Caitlin McMunn Dooley and Meghan Welch",10.1080/15391523.2018.1431573," 

https://doi.org/10.1080/15391523.2018.1431573


",Journal of Research on Technology in Education,2,149--163,Routledge,Finding the Hook: Computer Science Education in Elementary Contexts," 

https://doi.org/10.1080/15391523.2018.1431573


",50,2018
article,doi:10.1080/08993408.2024.2396749,"Clare Baek, Dana Saito-Stehberger, Adam Nam, Gerardo Lopez, Sharin Jacob and Mark Warschauer",10.1080/08993408.2024.2396749," 

https://doi.org/10.1080/08993408.2024.2396749


",Computer Science Education,0,1--26,Routledge,Empowering Latine elementary school students with disabilities: computer programming through culturally sustaining curriculum," 

https://doi.org/10.1080/08993408.2024.2396749


",0,2024
article,doi:10.1080/10447318.2024.2331877,Verica Milutinović,10.1080/10447318.2024.2331877," 

https://doi.org/10.1080/10447318.2024.2331877


",International Journal of Human–Computer Interaction,0,1--18,Taylor \& Francis,Unlocking the Code: Exploring Predictors of Future Interest in Learning Computer Programming Among Primary School Boys and Girls," 

https://doi.org/10.1080/10447318.2024.2331877


",0,2024
article,doi:10.1080/10986065.2021.1982666,"Jessica F. Shumway, Lise E. Welch, Joseph S. Kozlowski, Jody Clarke-Midura and Victor R. Lee",10.1080/10986065.2021.1982666," 

https://doi.org/10.1080/10986065.2021.1982666


",Mathematical Thinking and Learning,4,380--408,Routledge,Kindergarten students’ mathematics knowledge at work: the mathematics for programming robot toys," 

https://doi.org/10.1080/10986065.2021.1982666


",25,2023
article,doi:10.1080/02568543.2022.2045399,"Woonhee Sung, Junghyun Ahn and John B. Black",10.1080/02568543.2022.2045399," 

https://doi.org/10.1080/02568543.2022.2045399


",Journal of Research in Childhood Education,4,681--696,Routledge,Elementary Students’ Performance and Perceptions of Robot Coding and Debugging: Embodied Approach in Practice," 

https://doi.org/10.1080/02568543.2022.2045399


",36,2022
article,doi:10.1080/09500693.2021.2006819,"Sonja M. Mork, Ellen K. Henriksen, Berit S. Haug, Doris Jorde and Merethe Frøyland",10.1080/09500693.2021.2006819," 

https://doi.org/10.1080/09500693.2021.2006819


",International Journal of Science Education,18,3018--3034,Routledge,Defining knowledge domains for science teacher educators," 

https://doi.org/10.1080/09500693.2021.2006819


",43,2021
article,doi:10.1080/10494820.2021.2006237,"Li-Chen Cheng, Wei Li and Judy C. R. Tseng",10.1080/10494820.2021.2006237," 

https://doi.org/10.1080/10494820.2021.2006237


",Interactive Learning Environments,8,5347--5363,Routledge,Effects of an automated programming assessment system on the learning performances of experienced and novice learners," 

https://doi.org/10.1080/10494820.2021.2006237


",31,2023
article,doi:10.1080/03004279.2023.2277913,"Aswin, Dwi Maulida Sari, Agus Maqruf and Agung Kaisar Siregar",10.1080/03004279.2023.2277913," 

https://doi.org/10.1080/03004279.2023.2277913


",Education 3-13,0,1--4,Routledge,STEM education in the early years: thinking about tomorrow," 

https://doi.org/10.1080/03004279.2023.2277913


",0,2023
article,doi:10.1080/08993408.2016.1140410,Katrina Falkner and Rebecca Vivian,10.1080/08993408.2016.1140410," 

https://doi.org/10.1080/08993408.2016.1140410


",Computer Science Education,4,390--429,Routledge,A review of Computer Science resources for learning and teaching with K-12 computing curricula: an Australian case study," 

https://doi.org/10.1080/08993408.2016.1140410


",25,2015
article,doi:10.1080/19466315.2022.2128402,"Mark Baillie, Conor Moloney, Carsten Philipp Mueller, Jonas Dorn, Janice Branson and David Ohlssen",10.1080/19466315.2022.2128402," 

https://doi.org/10.1080/19466315.2022.2128402


",Statistics in Biopharmaceutical Research,1,89--91,ASA Website,Good Data Science Practice: Moving toward a Code of Practice for Drug Development (Rejoinder)," 

https://doi.org/10.1080/19466315.2022.2128402


",15,2023
article,doi:10.1080/2331186X.2024.2324487,Ashraf Alam and Atasi Mohanty,10.1080/2331186X.2024.2324487," 

https://doi.org/10.1080/2331186X.2024.2324487


",Cogent Education,1,2324487,Cogent OA,Integrated constructive robotics in education (ICRE) model: a paradigmatic framework for transformative learning in educational ecosystem," 

https://doi.org/10.1080/2331186X.2024.2324487


",11,2024
article,doi:10.1080/10691898.2020.1862609,"Johanna Hardin, Nicholas J. Horton, Deborah Nolan and Duncan Temple Lang",10.1080/10691898.2020.1862609," 

https://doi.org/10.1080/10691898.2020.1862609


",Journal of Statistics and Data Science Education,sup1,S4--S6,Taylor \& Francis,Computing in the Statistics Curricula: A 10-Year Retrospective," 

https://doi.org/10.1080/10691898.2020.1862609


",29,2021
article,doi:10.1080/09500693.2024.2341189,"Cheng-Wen He, Hong Tran, Julie Luft, Yamil Ruiz, Shaugnessy McCann, Yuxi Huang and Brooke Whitworth",10.1080/09500693.2024.2341189," 

https://doi.org/10.1080/09500693.2024.2341189


",International Journal of Science Education,0,1--22,Routledge,Science teachers’ implementation of science and engineering practices in different instructional settings," 

https://doi.org/10.1080/09500693.2024.2341189


",0,2024
article,doi:10.1080/02635143.2015.1031099,"Susan A. Yoon, Jessica Koehler-Yom, Emma Anderson, Joyce Lin and Eric Klopfer",10.1080/02635143.2015.1031099," 

https://doi.org/10.1080/02635143.2015.1031099


",Research in Science \& Technological Education,2,237--251,Routledge,Using an adaptive expertise lens to understand the quality of teachers’ classroom implementation of computer-supported complex systems curricula in high school science," 

https://doi.org/10.1080/02635143.2015.1031099


",33,2015
article,doi:10.1080/02635143.2023.2251902,"Daner Sun, Ying Zhan, Zhi Hong Wan, Yuqin Yang and Chee-Kit Looi",10.1080/02635143.2023.2251902," 

https://doi.org/10.1080/02635143.2023.2251902


",Research in Science \& Technological Education,0,1--25,Routledge,Identifying the roles of technology: a systematic review of STEM education in primary and secondary schools from 2015 to 2023," 

https://doi.org/10.1080/02635143.2023.2251902


",0,2023
article,doi:10.1080/1533015X.2014.913963,"Greer M. Richardson, Ling L. Liang and Donna G. Wake",10.1080/1533015X.2014.913963," 

https://doi.org/10.1080/1533015X.2014.913963


",Applied Environmental Education \& Communication,1,38--47,Routledge,Examining the Durability of Environmental Education Self-Efficacy Beliefs in Preservice Teaching," 

https://doi.org/10.1080/1533015X.2014.913963


",13,2014
article,doi:10.1080/10494820.2022.2150220,"Yuan-Chen Liu, Tzu-Hua Huang and Chien-Chia Huang",10.1080/10494820.2022.2150220," 

https://doi.org/10.1080/10494820.2022.2150220


",Interactive Learning Environments,6,2479--2490,Routledge,Impacts of the interactive error prompt system on disadvantaged students’ programming learning," 

https://doi.org/10.1080/10494820.2022.2150220


",32,2024
article,doi:10.1080/08872376.2020.12291352,Molly Rockefeller and Jerrid W. Kruse,10.1080/08872376.2020.12291352," 

https://doi.org/10.1080/08872376.2020.12291352


",Science Scope,9,58--64,Routledge,Classic Lessons 2.0: Simulating a Wave to Understand Science and Technology," 

https://doi.org/10.1080/08872376.2020.12291352


",43,2020
article,doi:10.1080/00228958.2019.1580986,"Ilene R. Berson, Karen Murcia, Michael J. Berson, Victoria Damjanovic and Virginia McSporran",10.1080/00228958.2019.1580986," 

https://doi.org/10.1080/00228958.2019.1580986


",Kappa Delta Pi Record,2,78--84,Routledge,Tangible Digital Play in Australian and U.S. Preschools," 

https://doi.org/10.1080/00228958.2019.1580986


",55,2019
article,doi:10.1080/08993408.2024.2359854,"Lauren Weisberg, Joanne Barrett, Maya Israel and Don Miller",10.1080/08993408.2024.2359854," 

https://doi.org/10.1080/08993408.2024.2359854


",Computer Science Education,0,1--30,Routledge,A review of arts integration in K-12 CS education: gathering STEAM for inclusive learning," 

https://doi.org/10.1080/08993408.2024.2359854


",0,2024
article,doi:10.1080/15391523.2024.2338086,"Yi-Pin Huang, Hoisoo Kim, Yingying Pan, Xiao-Li Zheng and Yun-Fang Tu",10.1080/15391523.2024.2338086," 

https://doi.org/10.1080/15391523.2024.2338086


",Journal of Research on Technology in Education,0,1--16,Routledge,Promoting elementary school students’ programming learning: Effects of metacognitive vs. cognitive scaffolding," 

https://doi.org/10.1080/15391523.2024.2338086


",0,2024
article,doi:10.1080/10437797.2024.2340931,"Maria Y. Rodriguez, Lauri Goldkind, Bryan G. Victor, Barbara Hiltz and Brian E. Perron",10.1080/10437797.2024.2340931," 

https://doi.org/10.1080/10437797.2024.2340931


",Journal of Social Work Education,2,174--182,Routledge,Introducing Generative Artificial Intelligence Into the MSW Curriculum: A Proposal for the 2029 Educational Policy and Accreditation Standards," 

https://doi.org/10.1080/10437797.2024.2340931


",60,2024
article,doi:10.1080/08993408.2021.1889763,Brian Dorn and Jan Vahrenhold,10.1080/08993408.2021.1889763," 

https://doi.org/10.1080/08993408.2021.1889763


",Computer Science Education,1,1--3,Routledge,Editorial," 

https://doi.org/10.1080/08993408.2021.1889763


",31,2021
article,doi:10.1080/10494820.2021.2023890,"Nilüfer Atman Uslu, Gulay Öztüre Yavuz and Yasemin Koçak Usluel",10.1080/10494820.2021.2023890," 

https://doi.org/10.1080/10494820.2021.2023890


",Interactive Learning Environments,9,5874--5898,Routledge,A systematic review study on educational robotics and robots," 

https://doi.org/10.1080/10494820.2021.2023890


",31,2023
