ENTRYTYPE,ID,author,doi,eprint,journal,number,pages,publisher,title,url,volume,year
article,doi:10.1080/15391523.2023.2232058,"Xinli Zhang, Yuchen Chen, Yiwei Bao and Lailin Hu",10.1080/15391523.2023.2232058," 

https://doi.org/10.1080/15391523.2023.2232058


",Journal of Research on Technology in Education,0,1--26,Routledge,Robot illustrated: Exploring elementary students’ perceptions of robots via the draw-a-robot test," 

https://doi.org/10.1080/15391523.2023.2232058


",0,2023
article,doi:10.1080/23796529.2015.11674723,Kevin D. Finson and Jon E. Pedersen,10.1080/23796529.2015.11674723," 

https://doi.org/10.1080/23796529.2015.11674723


",Journal of Visual Literacy,1,57--88,Routledge,Testing a Conceptual Change Model Framework for Visual Data," 

https://doi.org/10.1080/23796529.2015.11674723


",34,2015
article,doi:10.1080/0161956X.2024.2357010,"Lori A. Caudle, Margaret F. Quinn, Frances K. Harper, Hannah R. Thompson, Tabatha R. Rainwater and Charles E. Flowers Jr.",10.1080/0161956X.2024.2357010," 

https://doi.org/10.1080/0161956X.2024.2357010


",Peabody Journal of Education,3,274--294,Routledge,“Any Other Thoughts?”: Establishing Third Space in a Family-School-University STEM Partnership to Center Voices of Parents and Teachers," 

https://doi.org/10.1080/0161956X.2024.2357010


",99,2024
article,doi:10.1080/03054985.2017.1305045,Marte Blikstad-Balas and Chris Davies,10.1080/03054985.2017.1305045," 

https://doi.org/10.1080/03054985.2017.1305045


",Oxford Review of Education,3,311--331,Routledge,Assessing the educational value of one-to-one devices: have we been asking the right questions?," 

https://doi.org/10.1080/03054985.2017.1305045


",43,2017
article,doi:10.1080/02680939.2017.1380232,"Catarina Player-Koro, Annika Bergviken Rensfeldt and Neil Selwyn",10.1080/02680939.2017.1380232," 

https://doi.org/10.1080/02680939.2017.1380232


",Journal of Education Policy,5,682--703,Routledge,Selling tech to teachers: education trade shows as policy events," 

https://doi.org/10.1080/02680939.2017.1380232


",33,2018
article,doi:10.1080/07370008.2022.2044330,Brian Danielak,10.1080/07370008.2022.2044330," 

https://doi.org/10.1080/07370008.2022.2044330


",Cognition and Instruction,2,266--303,Routledge,How Code Takes Shape: Studying a Student’s Program Evolution," 

https://doi.org/10.1080/07370008.2022.2044330


",40,2022
article,doi:10.1080/07370008.2024.2334697,"Debora Lui, Deborah A. Fields and Yasmin B. Kafai",10.1080/07370008.2024.2334697," 

https://doi.org/10.1080/07370008.2024.2334697


",Cognition and Instruction,3,359--398,Routledge,"Collaborative Troubleshooting in STEM: A Case Study of High School Students Finding and Fixing Code, Circuit and Craft Challenges in Electronic Textiles"," 

https://doi.org/10.1080/07370008.2024.2334697


",42,2024
article,doi:10.1080/07380569.2023.2244940,Sebastian Borowicz,10.1080/07380569.2023.2244940," 

https://doi.org/10.1080/07380569.2023.2244940


",Computers in the Schools,4,356--369,Routledge,Technopaideia in Literary Education," 

https://doi.org/10.1080/07380569.2023.2244940


",40,2023
article,doi:10.1080/13540602.2021.1933416,"Katarina Pajchel, Kirsti Marie Jegstad, Gunilla Eklund, Siv G Aalbergsjø and PerØyvind Sollid",10.1080/13540602.2021.1933416," 

https://doi.org/10.1080/13540602.2021.1933416


",Teachers and Teaching,1-4,193--205,Routledge,The role of school placement within research-based teacher education–through the eyes of science mentors," 

https://doi.org/10.1080/13540602.2021.1933416


",27,2021
article,doi:10.1080/18117295.2016.1189215,"Sukie van Zyl, Elsa Mentz and Marietjie Havenga",10.1080/18117295.2016.1189215," 

https://doi.org/10.1080/18117295.2016.1189215


","African Journal of Research in Mathematics, Science and Technology Education",2,131--141,Routledge,Lessons Learned from Teaching Scratch as an Introduction to Object-oriented Programming in Delphi," 

https://doi.org/10.1080/18117295.2016.1189215


",20,2016
article,doi:10.1080/03004430.2023.2299389,Nesrin Işıkoğlu and Müzeyyen Güzen,10.1080/03004430.2023.2299389," 

https://doi.org/10.1080/03004430.2023.2299389


",Early Child Development and Care,2,195--207,Routledge,The promise of digital storytelling for kindergarteners: language and technology skills," 

https://doi.org/10.1080/03004430.2023.2299389


",194,2024
article,doi:10.1080/14626268.2024.2334027,"Damián Keller, Victor Lazzarini, Luca Turchet and Anthony L. Brooks",10.1080/14626268.2024.2334027," 

https://doi.org/10.1080/14626268.2024.2334027


",Digital Creativity,1,1--12,CAA Website,Ubimus contributions to digital creative practices (Editorial)," 

https://doi.org/10.1080/14626268.2024.2334027


",35,2024
article,doi:10.1080/24758779.2019.12420532,"Tamar McPherson, Stephanie Reilly and Colleen Smith",10.1080/24758779.2019.12420532," 

https://doi.org/10.1080/24758779.2019.12420532


",Connected Science Learning,9,12420532,Routledge,"Middle School Girls Gain Confidence, Competence, and Interest Through Summer STEAM Camp"," 

https://doi.org/10.1080/24758779.2019.12420532


",1,2019
article,doi:10.1080/00368121.2014.891563,"Youngjin Song, Teresa Higgins and Jenni Harding-DeKam",10.1080/00368121.2014.891563," 

https://doi.org/10.1080/00368121.2014.891563


",Science Activities,2,52--65,Routledge,Sweet Science for ALL! Supporting Inquiry-Based Learning Through M\&Ms Investigation for English Language Learners," 

https://doi.org/10.1080/00368121.2014.891563


",51,2014
article,doi:10.1080/00368121.2020.1843387,G. Michael Bowen and Anthony Bartley,10.1080/00368121.2020.1843387," 

https://doi.org/10.1080/00368121.2020.1843387


",Science Activities,4,143--153,Routledge,Helping students make sense of the “real world” data mess," 

https://doi.org/10.1080/00368121.2020.1843387


",57,2020
article,doi:10.1080/02602938.2024.2342921,Jo-ann Larkins and Katherine Seaton,10.1080/02602938.2024.2342921," 

https://doi.org/10.1080/02602938.2024.2342921


",Assessment \& Evaluation in Higher Education,0,1--11,SRHE Website,Our cheating is not your cheating: signature misconduct exemplified in mathematics," 

https://doi.org/10.1080/02602938.2024.2342921


",0,2024
article,doi:10.1080/03323315.2021.2022522,"Athanasia Kotsiou, Dina Daniela Fajardo-Tovar, Tom Cowhitt, Louis Major and Rupert Wegerif",10.1080/03323315.2021.2022522," 

https://doi.org/10.1080/03323315.2021.2022522


",Irish Educational Studies,1,171--186,Routledge,A scoping review of Future Skills frameworks," 

https://doi.org/10.1080/03323315.2021.2022522


",41,2022
article,doi:10.1080/10494820.2023.2190360,Mohammed Estaiteyeh and Isha DeCoito,10.1080/10494820.2023.2190360," 

https://doi.org/10.1080/10494820.2023.2190360


",Interactive Learning Environments,7,3768--3782,Routledge,Differentiated instruction in digital video games: STEM teacher candidates using technology to meet learners’ needs," 

https://doi.org/10.1080/10494820.2023.2190360


",32,2024
article,doi:10.1080/10691898.2017.1322474,Julian Stander and Luciana Dalla Valle,10.1080/10691898.2017.1322474," 

https://doi.org/10.1080/10691898.2017.1322474


",Journal of Statistics Education,2,60--67,Taylor \& Francis,"On Enthusing Students About Big Data and Social Media Visualization and Analysis Using R, RStudio, and RMarkdown"," 

https://doi.org/10.1080/10691898.2017.1322474


",25,2017
article,doi:10.1080/19477503.2021.2024721,"Thomas Roberts, Cathrine Maiorca, Christa Jackson and Margaret Mohr-Schroeder",10.1080/19477503.2021.2024721," 

https://doi.org/10.1080/19477503.2021.2024721


",Investigations in Mathematics Learning,1,1--13,Routledge,Integrated STEM as Problem-Solving Practices," 

https://doi.org/10.1080/19477503.2021.2024721


",14,2022
article,doi:10.1080/24721840.2024.2358763,To-Cheng Wang and Yu-Ju Hung,10.1080/24721840.2024.2358763," 

https://doi.org/10.1080/24721840.2024.2358763


",The International Journal of Aerospace Psychology,0,1--15,Routledge,Gamification of Learning Aviation Knowledge for Improving the Efficiency of Flight Training," 

https://doi.org/10.1080/24721840.2024.2358763


",0,2024
article,doi:10.1080/09500693.2016.1167984,"Tony J. Ward, Naomi Delaloye, Earle Raymond Adams, Desirae Ware, Diana Vanek, Randy Knuth, Carolyn Laurie Hester, Nancy Noel Marra and Andrij Holian",10.1080/09500693.2016.1167984," 

https://doi.org/10.1080/09500693.2016.1167984


",International Journal of Science Education,6,905--921,Routledge, Air Toxics Under the Big Sky: examining the effectiveness of authentic scientific research on high school students’ science skills and interest," 

https://doi.org/10.1080/09500693.2016.1167984


",38,2016
article,doi:10.1080/13540602.2017.1399874,"Scott Alterator, Craig Deed and Vaughan Prain",10.1080/13540602.2017.1399874," 

https://doi.org/10.1080/13540602.2017.1399874


",Teachers and Teaching,4,450--460,Routledge,Encapsulating teacher expertise in action," 

https://doi.org/10.1080/13540602.2017.1399874


",24,2018
article,doi:10.1080/15391523.2022.2160394,"Theodosios Sapounidis, Sokratis Tselegkaridis and Dimitrios Stamovlasis",10.1080/15391523.2022.2160394," 

https://doi.org/10.1080/15391523.2022.2160394


",Journal of Research on Technology in Education,4,462--476,Routledge,Educational robotics and STEM in primary education: a review and a meta-analysis," 

https://doi.org/10.1080/15391523.2022.2160394


",56,2024
article,doi:10.1080/2050571X.2016.1187465,Courtney Karasinski,10.1080/2050571X.2016.1187465," 

https://doi.org/10.1080/2050571X.2016.1187465


","Speech, Language and Hearing",4,203--210,Taylor \& Francis,"Comprehension of narratives, non-fiction, and complex syntax as predictors of science achievement"," 

https://doi.org/10.1080/2050571X.2016.1187465


",19,2016
article,doi:10.1080/00220671.2023.2203092,"Meltem Emen-Parlatan, Seval Ördek-İnceoğlu, İrem Gürgah-Oğul and Durmuş Aslan",10.1080/00220671.2023.2203092," 

https://doi.org/10.1080/00220671.2023.2203092


",The Journal of Educational Research,2,90--99,Routledge,Technology and early mathematics skills: Effectiveness of I Love Math with Robots," 

https://doi.org/10.1080/00220671.2023.2203092


",116,2023
article,doi:10.1080/00368121.2020.1782315,Melissa Parks,10.1080/00368121.2020.1782315," 

https://doi.org/10.1080/00368121.2020.1782315


",Science Activities,2,77--87,Routledge,Model eliciting activities: another tool for the elementary teaching toolbox," 

https://doi.org/10.1080/00368121.2020.1782315


",57,2020
article,doi:10.1080/09654313.2022.2124102,Philip Cooke,10.1080/09654313.2022.2124102," 

https://doi.org/10.1080/09654313.2022.2124102


",European Planning Studies,7,1345--1357,Routledge,Learning as imitation or mimesis: how ‘smart’ is machine learning for its planning controllers?," 

https://doi.org/10.1080/09654313.2022.2124102


",31,2023
article,doi:10.1080/10400419.2019.1670025,"Hsueh-Hua Chuang, Ming-Hung Hsieh, Ying-Yao Cheng and Chia-Chi Wang",10.1080/10400419.2019.1670025," 

https://doi.org/10.1080/10400419.2019.1670025


",Creativity Research Journal,4,408--418,Routledge,An Instrument for Assessing the Development of Scientific Imagination via Digital Storytelling for Elementary School Students," 

https://doi.org/10.1080/10400419.2019.1670025


",31,2019
article,doi:10.1080/1046560X.2017.1279470,Joe Krajcik and Ibrahim Delen,10.1080/1046560X.2017.1279470," 

https://doi.org/10.1080/1046560X.2017.1279470


",Journal of Science Teacher Education,1,1--10,Routledge,The Benefits and Limitations of Educative Curriculum Materials," 

https://doi.org/10.1080/1046560X.2017.1279470


",28,2017
article,doi:10.1080/10494820.2020.1786409,"Baichang Zhong, Jijun Zheng and Zehui Zhan",10.1080/10494820.2020.1786409," 

https://doi.org/10.1080/10494820.2020.1786409


",Interactive Learning Environments,1,370--382,Routledge,An exploration of combining virtual and physical robots in robotics education," 

https://doi.org/10.1080/10494820.2020.1786409


",31,2023
article,doi:10.1080/13664530.2015.1111929,Ahmad Qablan,10.1080/13664530.2015.1111929," 

https://doi.org/10.1080/13664530.2015.1111929


",Teacher Development,1,76--91,Routledge,Teaching and learning about science practices: insights and challenges in professional development," 

https://doi.org/10.1080/13664530.2015.1111929


",20,2016
article,doi:10.1080/15348431.2023.2279588,"Debalina Maitra, Steven McGee, Randi McGee-Tekula and Catherine McGee",10.1080/15348431.2023.2279588," 

https://doi.org/10.1080/15348431.2023.2279588


",Journal of Latinos and Education,4,1514--1524,Routledge,Investigating the Equity Imperative in High School Computer Science Curriculum for Latinx Students," 

https://doi.org/10.1080/15348431.2023.2279588


",23,2024
article,doi:10.1080/08993408.2015.1014142,Brian Dorn and Allison Elliott Tew,10.1080/08993408.2015.1014142," 

https://doi.org/10.1080/08993408.2015.1014142


",Computer Science Education,1,1--36,Routledge,Empirical validation and application of the computing attitudes survey," 

https://doi.org/10.1080/08993408.2015.1014142


",25,2015
article,doi:10.1080/09502386.2022.2142805,Carolyn Pedwell,10.1080/09502386.2022.2142805," 

https://doi.org/10.1080/09502386.2022.2142805


",Cultural Studies,2,188--218,Routledge,Speculative machines and us: more-than-human intuition and the algorithmic condition," 

https://doi.org/10.1080/09502386.2022.2142805


",38,2024
article,doi:10.1080/00368121.2021.1918049,"Sedef Canbazoğlu Bilici, Mehmet Ali Küpeli and S. Selcen Guzey",10.1080/00368121.2021.1918049," 

https://doi.org/10.1080/00368121.2021.1918049


",Science Activities,2,77--88,Routledge,Inspired by nature: an engineering design-based biomimicry activity," 

https://doi.org/10.1080/00368121.2021.1918049


",58,2021
article,doi:10.1080/10494820.2021.1875005,"Anaïs Leroy, Margarida Romero and Laura Cassone",10.1080/10494820.2021.1875005," 

https://doi.org/10.1080/10494820.2021.1875005


",Interactive Learning Environments,4,2194--2205,Routledge,Interactivity and materiality matter in creativity: educational robotics for the assessment of divergent thinking," 

https://doi.org/10.1080/10494820.2021.1875005


",31,2023
article,doi:10.1080/10511970.2017.1403524,Miroslav Lovric,10.1080/10511970.2017.1403524," 

https://doi.org/10.1080/10511970.2017.1403524


",PRIMUS,7,683--698,Taylor \& Francis,Programming and Mathematics in an Upper-Level University Problem-Solving Course," 

https://doi.org/10.1080/10511970.2017.1403524


",28,2018
article,doi:10.1080/21532974.2017.1387830,"Shelly R. Rodriguez, Jason R. Harron and Michael W. DeGraff",10.1080/21532974.2017.1387830," 

https://doi.org/10.1080/21532974.2017.1387830


",Journal of Digital Learning in Teacher Education,1,6--17,Routledge,UTeach Maker: A Micro-Credentialing Program for Preservice Teachers," 

https://doi.org/10.1080/21532974.2017.1387830


",34,2018
article,doi:10.1080/00393274.2021.1916997,Jesper Olsson,10.1080/00393274.2021.1916997," 

https://doi.org/10.1080/00393274.2021.1916997


",Studia Neophilologica,2,230--241,Routledge,"Shifting scales, inventive intermediations: posthuman ecologies in contemporary poetry"," 

https://doi.org/10.1080/00393274.2021.1916997


",93,2021
