ENTRYTYPE,ID,author,doi,eprint,journal,number,pages,publisher,title,url,volume,year
article,doi:10.1080/14703297.2022.2023416,Liwei Liu and Luke Santamaria,10.1080/14703297.2022.2023416," 

https://doi.org/10.1080/14703297.2022.2023416


",Innovations in Education and Teaching International,1,115--117,SRHE Website,Blended learning for inclusive and quality higher education in Asia," 

https://doi.org/10.1080/14703297.2022.2023416


",59,2022
article,doi:10.1080/24758779.2019.12420538,"Brent Gilles, Tim Hawig, Ashley Sutton and Stacey Britton",10.1080/24758779.2019.12420538," 

https://doi.org/10.1080/24758779.2019.12420538


",Connected Science Learning,10,12420538,Routledge,STEMing the Flow for All," 

https://doi.org/10.1080/24758779.2019.12420538


",1,2019
article,doi:10.1080/14926156.2011.595882,Mary Q. Foote and Rachel Lambert,10.1080/14926156.2011.595882," 

https://doi.org/10.1080/14926156.2011.595882


","Canadian Journal of Science, Mathematics and Technology Education",3,247--260,Routledge,I Have a Solution to Share: Learning Through Equitable Participation in a Mathematics Classroom," 

https://doi.org/10.1080/14926156.2011.595882


",11,2011
article,doi:10.1080/19434812.2022.12291829,Alissa A. Lange,10.1080/19434812.2022.12291829," 

https://doi.org/10.1080/19434812.2022.12291829


",Science and Children,2,10--11,Routledge,The Early Years: Space Science Explorations as Equity," 

https://doi.org/10.1080/19434812.2022.12291829


",60,2022
article,doi:10.1080/09585176.2015.1095015,"Kay Livingston, Louise Hayward, Steve Higgins and Dominic Wyse",10.1080/09585176.2015.1095015," 

https://doi.org/10.1080/09585176.2015.1095015


",The Curriculum Journal,4,515--517,Routledge,Multiple influences on curriculum decisions in a supercomplex world," 

https://doi.org/10.1080/09585176.2015.1095015


",26,2015
article,doi:10.1080/08993408.2019.1696169,Serdar Çiftci and Ahmet Bildiren,10.1080/08993408.2019.1696169," 

https://doi.org/10.1080/08993408.2019.1696169


",Computer Science Education,1,3--21,Routledge,The effect of coding courses on the cognitive abilities and problem-solving skills of preschool children," 

https://doi.org/10.1080/08993408.2019.1696169


",30,2020
article,doi:10.1080/08993408.2020.1783149,"Jacqueline Nijenhuis-Voogt, Durdane Bayram-Jacobs, Paulien C. Meijer and Erik Barendsen",10.1080/08993408.2020.1783149," 

https://doi.org/10.1080/08993408.2020.1783149


",Computer Science Education,1,30--59,Routledge,Omnipresent yet elusive: Teachers’ views on contexts for teaching algorithms in secondary education," 

https://doi.org/10.1080/08993408.2020.1783149


",31,2021
article,doi:10.4169/math.mag.90.5.395,Paul J. Campbell,10.4169/math.mag.90.5.395," 

https://doi.org/10.4169/math.mag.90.5.395


",Mathematics Magazine,5,395--396,Taylor \& Francis,Reviews," 

https://doi.org/10.4169/math.mag.90.5.395


",90,2017
article,doi:10.1080/03043797.2023.2213169,"Sasha Nikolic, Scott Daniel, Rezwanul Haque, Marina Belkina, Ghulam M. Hassan, Sarah Grundy, Sarah Lyden, Peter Neal and Caz Sandison",10.1080/03043797.2023.2213169," 

https://doi.org/10.1080/03043797.2023.2213169


",European Journal of Engineering Education,4,559--614,Taylor \& Francis,ChatGPT versus engineering education assessment: a multidisciplinary and multi-institutional benchmarking and analysis of this generative artificial intelligence tool to investigate assessment integrity," 

https://doi.org/10.1080/03043797.2023.2213169


",48,2023
article,doi:10.1080/02660830.2019.1572441,Gordon O. Ade-Ojo and Raed Yacoub,10.1080/02660830.2019.1572441," 

https://doi.org/10.1080/02660830.2019.1572441


",Studies in the Education of Adults,1,89--108,Routledge,Towards a pedagogy of complementary alternative adult literacy learning spaces (CALLS) in ESOL and literacy learning: A case study of the use of a computerised environment (SCRATCH) in an ESOL class," 

https://doi.org/10.1080/02660830.2019.1572441


",51,2019
article,doi:10.1080/10494820.2021.1927494,S. L. Greener,10.1080/10494820.2021.1927494," 

https://doi.org/10.1080/10494820.2021.1927494


",Interactive Learning Environments,3,343--344,Routledge,Developing learning technology as inclusive practice," 

https://doi.org/10.1080/10494820.2021.1927494


",29,2021
article,doi:10.1080/00043125.2020.1746163,Nicholas Leonard,10.1080/00043125.2020.1746163," 

https://doi.org/10.1080/00043125.2020.1746163


",Art Education,4,22--28,Routledge,Entanglement Art Education: Factoring ARTificial Intelligence and Nonhumans Into Future Art Curricula," 

https://doi.org/10.1080/00043125.2020.1746163


",73,2020
article,doi:10.1080/21670811.2018.1503060,Florian Stalph and Eddy Borges-Rey,10.1080/21670811.2018.1503060," 

https://doi.org/10.1080/21670811.2018.1503060


",Digital Journalism,8,1078--1089,Routledge,Data Journalism Sustainability," 

https://doi.org/10.1080/21670811.2018.1503060


",6,2018
article,doi:10.1080/23311975.2023.2299075,"Rashmi Yogesh Pai, Ankitha Shetty, Tantri Keerthi Dinesh, Adithya D. Shetty and Namrata Pillai",10.1080/23311975.2023.2299075," 

https://doi.org/10.1080/23311975.2023.2299075


",Cogent Business \& Management,1,2299075,Cogent OA,Effectiveness of social robots as a tutoring and learning companion: a bibliometric analysis," 

https://doi.org/10.1080/23311975.2023.2299075


",11,2024
article,doi:10.1080/17513472.2013.832108,Mara Alagic,10.1080/17513472.2013.832108," 

https://doi.org/10.1080/17513472.2013.832108


",Journal of Mathematics and the Arts,2,87--88,Taylor \& Francis,Experience-centered approach and visuality in the education of mathematics and physics," 

https://doi.org/10.1080/17513472.2013.832108


",7,2013
article,doi:10.1080/13562517.2019.1696301,Juliana E. Raffaghelli and Bonnie Stewart,10.1080/13562517.2019.1696301," 

https://doi.org/10.1080/13562517.2019.1696301


",Teaching in Higher Education,4,435--455,SRHE Website,Centering complexity in ‘educators’ data literacy’ to support future practices in faculty development: a systematic review of the literature," 

https://doi.org/10.1080/13562517.2019.1696301


",25,2020
article,doi:10.1080/15205436.2020.1783887,Reviewed by Carl-Gustav Lindén,10.1080/15205436.2020.1783887," 

https://doi.org/10.1080/15205436.2020.1783887


",Mass Communication and Society,6,968--970,Routledge,Automating the News: How Algorithms are Rewriting the Media," 

https://doi.org/10.1080/15205436.2020.1783887


",23,2020
article,doi:10.1080/17432200.2021.1897306,Inken Prohl,10.1080/17432200.2021.1897306," 

https://doi.org/10.1080/17432200.2021.1897306


",Material Religion,2,286--290,Routledge,"The Materialities of AI Belief at the Futurium, Berlin"," 

https://doi.org/10.1080/17432200.2021.1897306


",17,2021
article,doi:10.1080/0025570X.2019.1603523,,10.1080/0025570X.2019.1603523," 

https://doi.org/10.1080/0025570X.2019.1603523


",Mathematics Magazine,3,239--240,Taylor \& Francis,Reviews," 

https://doi.org/10.1080/0025570X.2019.1603523


",92,2019
article,doi:10.1080/08993408.2019.1594611,Brian Dorn and Jan Vahrenhold,10.1080/08993408.2019.1594611," 

https://doi.org/10.1080/08993408.2019.1594611


",Computer Science Education,1,1--4,Routledge,Editorial," 

https://doi.org/10.1080/08993408.2019.1594611


",29,2019
article,doi:10.1080/1046560X.2018.1427418,"Melissa J. Luna, Sarah J. Selmer and James A. Rye",10.1080/1046560X.2018.1427418," 

https://doi.org/10.1080/1046560X.2018.1427418


",Journal of Science Teacher Education,2,148--172,Routledge,Teachers’ Noticing of Students’ Thinking in Science Through Classroom Artifacts: In What Ways Are Science and Engineering Practices Evident?," 

https://doi.org/10.1080/1046560X.2018.1427418


",29,2018
article,doi:10.1016/j.soscij.2019.04.002,Zaki Eusufzai,10.1016/j.soscij.2019.04.002," 

https://doi.org/10.1016/j.soscij.2019.04.002


",The Social Science Journal,3,425--426,Routledge,"Cathy O’Neil. Weapons of Math Destruction: How Big Data Increases Inequality and Threatens Democracy, Crown Publishers, New York (2016). 259 pp., ISBN: 9780553418811."," 

https://doi.org/10.1016/j.soscij.2019.04.002


",56,2019
article,doi:10.1080/00368148.2023.12291861,Alissa A. Lange,10.1080/00368148.2023.12291861," 

https://doi.org/10.1080/00368148.2023.12291861


",Science and Children,4,8--9,Routledge,The Early Years: NGSS for Our Youngest Learners: Explorations in Coding," 

https://doi.org/10.1080/00368148.2023.12291861


",60,2023
article,doi:10.2505/4/jcst19\_048\_03\_7,James McDonald,10.2505/4/jcst19\_048\_03\_7," 

https://doi.org/10.2505/4/jcst19_048_03_7


",Journal of College Science Teaching,3,7--8,Routledge,Point of View: There Is a Difference Between Engagement and Understanding," 

https://doi.org/10.2505/4/jcst19_048_03_7


",48,2019
article,doi:10.1080/02680939.2018.1476735,"Ben Williamson, Annika Bergviken Rensfeldt, Catarina Player-Koro and Neil Selwyn",10.1080/02680939.2018.1476735," 

https://doi.org/10.1080/02680939.2018.1476735


",Journal of Education Policy,5,705--725,Routledge,Education recoded: policy mobilities in the international ‘learning to code’ agenda," 

https://doi.org/10.1080/02680939.2018.1476735


",34,2019
article,doi:10.1080/15391523.2019.1688739,Michael Schad and W. Monty Jones,10.1080/15391523.2019.1688739," 

https://doi.org/10.1080/15391523.2019.1688739


",Journal of Research on Technology in Education,1,65--78,Routledge,The Maker Movement and Education: A Systematic Review of the Literature," 

https://doi.org/10.1080/15391523.2019.1688739


",52,2020
article,doi:10.1080/03080188.2020.1865659,"Crystal Hall, Eric Chown and Fernando Nascimento",10.1080/03080188.2020.1865659," 

https://doi.org/10.1080/03080188.2020.1865659


",Interdisciplinary Science Reviews,4,458--476,Taylor \& Francis,"A critical, analytical framework for the digital machine"," 

https://doi.org/10.1080/03080188.2020.1865659


",46,2021
article,doi:10.1080/10494820.2023.2212706,"Jiahong Su, Kai Guo, Xinyu Chen and Samuel Kai Wah Chu",10.1080/10494820.2023.2212706," 

https://doi.org/10.1080/10494820.2023.2212706


",Interactive Learning Environments,0,1--20,Routledge,Teaching artificial intelligence in K–12 classrooms: a scoping review," 

https://doi.org/10.1080/10494820.2023.2212706


",0,2023
article,doi:10.1080/21532974.2020.1815108,Eun-Ok Baek and Young-Hoon Sung,10.1080/21532974.2020.1815108," 

https://doi.org/10.1080/21532974.2020.1815108


",Journal of Digital Learning in Teacher Education,1,48--64,Routledge,Pre-service teachers’ perception of technology competencies based on the new ISTE technology standards," 

https://doi.org/10.1080/21532974.2020.1815108


",37,2021
article,doi:10.1080/00330124.2018.1443478,Forrest J. Bowlick and Dawn J. Wright,10.1080/00330124.2018.1443478," 

https://doi.org/10.1080/00330124.2018.1443478


",The Professional Geographer,4,687--694,Routledge,Digital Data-Centric Geography: Implications for Geography's Frontier," 

https://doi.org/10.1080/00330124.2018.1443478


",70,2018
article,doi:10.1080/24758779.2018.12420502,"Jeanette Pirlo, Bruce J. MacFadden, Eleanor E. Gardner, Victor J. Perez and Denise Porcello",10.1080/24758779.2018.12420502," 

https://doi.org/10.1080/24758779.2018.12420502


",Connected Science Learning,6,12420502,Routledge,Connecting Fossil Clubs With K–12 Teachers," 

https://doi.org/10.1080/24758779.2018.12420502


",1,2018
article,doi:10.1080/02188791.2024.2396530,"Tri Astari, Ali Mustadi, Kosmas Sobon, Andreas Yoga Arditama and Aprian Subhananto",10.1080/02188791.2024.2396530," 

https://doi.org/10.1080/02188791.2024.2396530


",Asia Pacific Journal of Education,0,1--3,Routledge,Implementing a 21st century Competency-Based Curriculum Through Lesson Study: Teacher Learning About Cross-Curricular and Online Pedagogy," 

https://doi.org/10.1080/02188791.2024.2396530


",0,2024
article,doi:10.1080/02759527.2022.2137082,Nidhi Shrivastava,10.1080/02759527.2022.2137082," 

https://doi.org/10.1080/02759527.2022.2137082


",South Asian Review,1,60--62,Routledge,"Educational Strategies for Youth Empowerment in Conflict Zones: Transforming, Not Transmitting Trauma"," 

https://doi.org/10.1080/02759527.2022.2137082


",44,2023
article,doi:10.1080/10556788.2013.788273,"Tamás Terlaky, Etienne de Klerk, Goran Lesaja and Dick den Hertog",10.1080/10556788.2013.788273," 

https://doi.org/10.1080/10556788.2013.788273


",Optimization Methods and Software,3,393--395,Taylor \& Francis,Special issue in honour of Professor Kees Roos’ 70th Birthday," 

https://doi.org/10.1080/10556788.2013.788273


",28,2013
article,doi:10.1080/19338341.2024.2373709,Hsiao-Ping Hsu,10.1080/19338341.2024.2373709," 

https://doi.org/10.1080/19338341.2024.2373709


",The Geography Teacher,3,119--125,Routledge,Promote Environmental Awareness and Care by Creating a Virtual Reality Tour for the Local Community," 

https://doi.org/10.1080/19338341.2024.2373709


",21,2024
article,doi:10.1080/24758779.2017.12420467,"Amie Patchen, Andrea Aeschlimann, Anne Vera-Cruz, Anushree Kamath, Deborah Jose, Jackie DeLisi, Michael Barnett, Paul Madden and Rajeev Rupani",10.1080/24758779.2017.12420467," 

https://doi.org/10.1080/24758779.2017.12420467


",Connected Science Learning,3,12420467,Routledge,Seeding the Future," 

https://doi.org/10.1080/24758779.2017.12420467


",1,2017
article,doi:10.5408/12-360.1,Do-Yong Park and Mira Park,10.5408/12-360.1," 


https://www.tandfonline.com/doi/pdf/10.5408/12-360.1

",Journal of Geoscience Education,4,364--377,Routledge,Examining the Features of Earth Science Logical Reasoning and Authentic Scientific Inquiry Demonstrated in a High School Earth Science Curriculum: A Case Study," 


https://www.tandfonline.com/doi/abs/10.5408/12-360.1

",61,2013
article,doi:10.1080/10494820.2020.1741400,Chi-Cheng Chang and Yiching Chen,10.1080/10494820.2020.1741400," 

https://doi.org/10.1080/10494820.2020.1741400


",Interactive Learning Environments,9,1677--1692,Routledge,Using mastery learning theory to develop task-centered hands-on STEM learning of Arduino-based educational robotics: psychomotor performance and perception by a convergent parallel mixed method," 

https://doi.org/10.1080/10494820.2020.1741400


",30,2022
article,doi:10.1080/15391523.2024.2381226,"Feiya Luo, Ruohan Liu, Fatema Nasrin, Idowu David Awoyemi, Chris Crawford and Wenchao Ma",10.1080/15391523.2024.2381226," 

https://doi.org/10.1080/15391523.2024.2381226


",Journal of Research on Technology in Education,0,1--22,Routledge,Engaging students of color in physiological computing with insights from eye-tracking," 

https://doi.org/10.1080/15391523.2024.2381226


",0,2024
article,doi:10.1080/09500693.2024.2305634,"Daryl Greenfield, Betty Zan, Christine McWayne, Michael Harris, Alexandra Alexander, Wendy Ochoa and Jayanthi Mistry",10.1080/09500693.2024.2305634," 

https://doi.org/10.1080/09500693.2024.2305634


",International Journal of Science Education,0,1--19,Routledge,Early childhood science practices observation tool (EC-SPOT): assessing science practices across multiple classroom contexts," 

https://doi.org/10.1080/09500693.2024.2305634


",0,2024
