ENTRYTYPE,ID,author,doi,eprint,journal,note,number,pages,publisher,title,url,volume,year
article,doi:10.1080/10665684.2018.1436998,"Deborah Ann Fields, Yasmin Kafai, Tomoko Nakajima, Joanna Goode and Jane Margolis",10.1080/10665684.2018.1436998," 

https://doi.org/10.1080/10665684.2018.1436998


",Equity \& Excellence in Education,,1,21--35,Routledge,Putting Making into High School Computer Science Classrooms: Promoting Equity in Teaching and Learning with Electronic Textiles in Exploring Computer Science," 

https://doi.org/10.1080/10665684.2018.1436998


",51,2018
article,doi:10.1080/2331186X.2022.2090188,Edet E. Okon and Ann E. Dijeh,10.1080/2331186X.2022.2090188," 

https://doi.org/10.1080/2331186X.2022.2090188


",Cogent Education,,1,2090188,Cogent OA,Computer laboratory resources and learning of word processing among business and home economics education undergraduates," 

https://doi.org/10.1080/2331186X.2022.2090188


",9,2022
article,doi:10.1080/10494820.2020.1857783,"Jiansheng Li, Yuyu Lin, Mingzhu Sun and Rustam Shadiev",10.1080/10494820.2020.1857783," 

https://doi.org/10.1080/10494820.2020.1857783


",Interactive Learning Environments,,3,1715--1726,Routledge,"Socially shared regulation of learning in game-based collaborative learning environments promotes algorithmic thinking, learning participation and positive learning attitudes"," 

https://doi.org/10.1080/10494820.2020.1857783


",31,2023
article,doi:10.1080/02773945.2012.731845,Stacey Pigg,10.1080/02773945.2012.731845," 

https://doi.org/10.1080/02773945.2012.731845


",Rhetoric Society Quarterly,,5,499--503,Routledge," Does Writing Have a Future?, by Vilém Flusser"," 

https://doi.org/10.1080/02773945.2012.731845


",42,2012
article,doi:10.1080/03004279.2023.2287532,Evi Rizqi Salamah,10.1080/03004279.2023.2287532," 

https://doi.org/10.1080/03004279.2023.2287532


",Education 3-13,,0,1--3,Routledge,Children’s creative inquiry in STEM," 

https://doi.org/10.1080/03004279.2023.2287532


",0,2023
article,doi:10.1080/00029890.2021.1964275,Veselin Jungić and Andrijana Burazin,10.1080/00029890.2021.1964275," 

https://doi.org/10.1080/00029890.2021.1964275


",The American Mathematical Monthly,,9,832--844,Taylor \& Francis,On Experimental Mathematics and Mathematics Education," 

https://doi.org/10.1080/00029890.2021.1964275


",128,2021
article,doi:10.1080/15228959.2012.730411,Linda Frederiksen,10.1080/15228959.2012.730411," 

https://doi.org/10.1080/15228959.2012.730411


",Public Services Quarterly,,4,345--349,Routledge,Big Data," 

https://doi.org/10.1080/15228959.2012.730411


",8,2012
article,doi:10.1080/10494820.2024.2412084,Ma Yaling and Ma E,10.1080/10494820.2024.2412084," 

https://doi.org/10.1080/10494820.2024.2412084


",Interactive Learning Environments,,0,1--12,Routledge,The role of graphics tablets in the development of artistic and creative abilities of preschool children in multicultural education," 

https://doi.org/10.1080/10494820.2024.2412084


",0,2024
article,doi:10.1080/10691898.2015.11889751,Allan Rossman and Deborah Nolan,10.1080/10691898.2015.11889751," 

https://doi.org/10.1080/10691898.2015.11889751


",Journal of Statistics Education,,3,,Taylor \& Francis,Interview with Deborah Nolan," 

https://doi.org/10.1080/10691898.2015.11889751


",23,2015
article,doi:10.1080/15305058.2019.1608551,Maria Elena Oliveri and Robert J. Mislevy,10.1080/15305058.2019.1608551," 

https://doi.org/10.1080/15305058.2019.1608551


",International Journal of Testing,,2,97--102,Routledge,Introduction to “Challenges and Opportunities in the Design of ‘Next-Generation Assessments of 21st Century Skills’” Special Issue," 

https://doi.org/10.1080/15305058.2019.1608551


",19,2019
article,doi:10.1080/0144929X.2024.2402533,Cameron L. Roberts and Michael S. Horn,10.1080/0144929X.2024.2402533," 

https://doi.org/10.1080/0144929X.2024.2402533


",Behaviour \& Information Technology,,0,1--21,Taylor \& Francis,Computational musicking: music + coding as a hybrid practice," 

https://doi.org/10.1080/0144929X.2024.2402533


",0,2024
article,doi:10.1080/00368555.2021.12293607,Holly Amerman,10.1080/00368555.2021.12293607," 

https://doi.org/10.1080/00368555.2021.12293607


",The Science Teacher,,5,18--19,Routledge,New! Resource Rendezvous: A Podcast You Should Know: SYSK," 

https://doi.org/10.1080/00368555.2021.12293607


",88,2021
article,doi:10.1080/08993408.2015.1034350,Anthony Robins,10.1080/08993408.2015.1034350," 

https://doi.org/10.1080/08993408.2015.1034350


",Computer Science Education,,2,115--119,Routledge,The ongoing challenges of computer science education research," 

https://doi.org/10.1080/08993408.2015.1034350


",25,2015
article,doi:10.1080/1046560X.2022.2130258,Adam Bennion and Elizabeth A. Davis,10.1080/1046560X.2022.2130258," 

https://doi.org/10.1080/1046560X.2022.2130258


",Journal of Science Teacher Education,,6,645--666,Routledge,Connecting the Science Practices to Teaching and Learning: Preservice Elementary Teachers’ Professed and Intended Beliefs," 

https://doi.org/10.1080/1046560X.2022.2130258


",34,2023
article,doi:10.1080/02188791.2020.1838882,Michael Tan,10.1080/02188791.2020.1838882," 

https://doi.org/10.1080/02188791.2020.1838882


",Asia Pacific Journal of Education,,4,485--500,Routledge,STEM as opportunity to get TSLN right: Science education for economically productive creativity," 

https://doi.org/10.1080/02188791.2020.1838882


",40,2020
article,doi:10.1080/10508406.2013.836655,"Matthew Berland, Taylor Martin, Tom Benton, Carmen Petrick Smith and Don Davis",10.1080/10508406.2013.836655," 

https://doi.org/10.1080/10508406.2013.836655


",Journal of the Learning Sciences,,4,564--599,Routledge,Using Learning Analytics to Understand the Learning Pathways of Novice Programmers," 

https://doi.org/10.1080/10508406.2013.836655


",22,2013
article,doi:10.1080/08993408.2017.1315958,"Quintin Cutts, Judy Robertson, Peter Donaldson and Laurie O’Donnell",10.1080/08993408.2017.1315958," 

https://doi.org/10.1080/08993408.2017.1315958


",Computer Science Education,,1,30--53,Routledge,An evaluation of a professional learning network for computer science teachers," 

https://doi.org/10.1080/08993408.2017.1315958


",27,2017
article,doi:10.1080/02680939.2021.1970233,Lina Rahm,10.1080/02680939.2021.1970233," 

https://doi.org/10.1080/02680939.2021.1970233


",Journal of Education Policy,,1,46--68,Routledge,Educational imaginaries: governance at the intersection of technology and education," 

https://doi.org/10.1080/02680939.2021.1970233


",38,2023
article,doi:10.1080/0969725X.2021.1863601,Andrea Capra,10.1080/0969725X.2021.1863601," 

https://doi.org/10.1080/0969725X.2021.1863601


",Angelaki,,1,124--141,Routledge,STAYING WITH THE DARKNESS," 

https://doi.org/10.1080/0969725X.2021.1863601


",26,2021
article,doi:10.1080/09500693.2022.2109075,"Nani Teig, Ronny Scherer and Rolf Vegar Olsen",10.1080/09500693.2022.2109075," 

https://doi.org/10.1080/09500693.2022.2109075


",International Journal of Science Education,,12,2035--2058,Routledge,A systematic review of studies investigating science teaching and learning: over two decades of TIMSS and PISA," 

https://doi.org/10.1080/09500693.2022.2109075


",44,2022
article,doi:10.1080/00094056.2023.2255117,Ronen Even Tzur,10.1080/00094056.2023.2255117," 

https://doi.org/10.1080/00094056.2023.2255117


",Childhood Education,,5,74--77,Routledge,Coding as the Foundation for Learning," 

https://doi.org/10.1080/00094056.2023.2255117


",99,2023
article,doi:10.1080/00368555.2021.12293609,Susan Meabh Kelly,10.1080/00368555.2021.12293609," 

https://doi.org/10.1080/00368555.2021.12293609


",The Science Teacher,,5,24--35,Routledge,Digging for DATA," 

https://doi.org/10.1080/00368555.2021.12293609


",88,2021
article,doi:10.1080/09540962.2021.1903752,Ruth Ang-Tan and Siyuan Ang,10.1080/09540962.2021.1903752," 

https://doi.org/10.1080/09540962.2021.1903752


",Public Money \& Management,,4,231--240,Routledge,Understanding the smart city race between Hong Kong and Singapore," 

https://doi.org/10.1080/09540962.2021.1903752


",42,2022
article,doi:10.1080/10494820.2022.2091612,"Şahin Gökçearslan, Hatice Yildiz Durak and Nilüfer Atman Uslu",10.1080/10494820.2022.2091612," 

https://doi.org/10.1080/10494820.2022.2091612


",Interactive Learning Environments,,2,557--571,Routledge,Acceptance of educational use of the Internet of Things (IoT) in the context of individual innovativeness and ICT competency of pre-service teachers," 

https://doi.org/10.1080/10494820.2022.2091612


",32,2024
article,doi:10.1080/10872981.2023.2210804,"Chia-Yu Wang, Sufen Chen and Ming-Yuan Huang",10.1080/10872981.2023.2210804," 

https://doi.org/10.1080/10872981.2023.2210804


",Medical Education Online,PMID: 37198958,1,2210804,Taylor \& Francis,Exploring medical students’ metacognitive and regulatory dimensions of diagnostic problem solving," 

https://doi.org/10.1080/10872981.2023.2210804


",28,2023
article,doi:10.1080/14767724.2021.1882956,Julian Pigott,10.1080/14767724.2021.1882956," 

https://doi.org/10.1080/14767724.2021.1882956


","Globalisation, Societies and Education",,3,251--261,Routledge,Less is more: education for uncertain times," 

https://doi.org/10.1080/14767724.2021.1882956


",20,2022
article,doi:10.1080/00220671.2023.2239185,"Colby Tofel-Grehl, David Feldon, Soojeong Jeong, Kristin Searle, Tyler Hansen and Brenda Bennett",10.1080/00220671.2023.2239185," 

https://doi.org/10.1080/00220671.2023.2239185


",The Journal of Educational Research,,4,198--205,Routledge,Impacts of maker technologies on classroom learning outcomes: A mixed methods explanatory study," 

https://doi.org/10.1080/00220671.2023.2239185


",116,2023
article,doi:10.1080/08993408.2018.1509580,Aleata Hubbard,10.1080/08993408.2018.1509580," 

https://doi.org/10.1080/08993408.2018.1509580


",Computer Science Education,,2,117--135,Routledge,Pedagogical content knowledge in computing education: a review of the research literature," 

https://doi.org/10.1080/08993408.2018.1509580


",28,2018
article,doi:10.1080/00368555.2022.12293700,Holly Amerman,10.1080/00368555.2022.12293700," 

https://doi.org/10.1080/00368555.2022.12293700


",The Science Teacher,,5,58--59,Routledge,Resource Rendezvous: Project Hail Mary," 

https://doi.org/10.1080/00368555.2022.12293700


",89,2022
article,doi:10.1080/01292986.2019.1602911,"Tai-Quan Peng, Hai Liang and Jonathan J. H. Zhu",10.1080/01292986.2019.1602911," 

https://doi.org/10.1080/01292986.2019.1602911


",Asian Journal of Communication,,3,205--216,Routledge,Introducing computational social science for Asia-Pacific communication research," 

https://doi.org/10.1080/01292986.2019.1602911


",29,2019
article,doi:10.1080/02602938.2016.1216084,Peter Williams,10.1080/02602938.2016.1216084," 

https://doi.org/10.1080/02602938.2016.1216084


",Assessment \& Evaluation in Higher Education,,6,978--989,SRHE Website,"Assessing collaborative learning: big data, analytics and university futures"," 

https://doi.org/10.1080/02602938.2016.1216084


",42,2017
article,doi:10.1080/00368148.2020.12291539,"Bill Lindquist, Bryna Wiens, Robyn Char, Leah Mark and Joshua Baumgartner",10.1080/00368148.2020.12291539," 

https://doi.org/10.1080/00368148.2020.12291539


",Science and Children,,6,26--30,Routledge,Inquiry Zones," 

https://doi.org/10.1080/00368148.2020.12291539


",57,2020
