"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Supporting the development of multimodal writing and computational thinking skills through computer game creation","K. Howland","IDEAs Lab, Department of Informatics, University of Sussex, UK",2009 IEEE Symposium on Visual Languages and Human-Centric Computing (VL/HCC),"30 Oct 2009","2009","","","250","251","This abstract describes design-based research on building tools that support the development of skills which will allow learners to become producers rather than simply consumers of computational tools. Game creation is an activity which has good potential for learning skills such as multimodal writing and computational thinking skills. Existing tools make the creation of commercial quality games possible, but fall short of fulfilling the potential for skills development. Learner-centred design of a suite of tools which will guide learners towards activities with potential for the desired skills development is underway. Current progress on the design and development of tools is reported and future activities are outlined.","1943-6106","978-1-4244-4876-0","10.1109/VLHCC.2009.5295246","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5295246","","Writing;Cognition;Informatics;Buildings;Head;Programming profession;Software tools;Electrons;Engines;Vehicles","","","","7","IEEE","30 Oct 2009","","","IEEE","IEEE Conferences"
"Promoting K-12 Computer Science Education : A Computational Thinking Partnership Project","J. Li; J. Cuddapah; M. Torres-Crespo; A. Stewart; A. Williams","Department of Computer Science and Information Technology, Hood College, Fredrick, MD; Department of Education, Hood College, Fredrick, MD; Department of Education, Hood College, Fredrick, MD; Department of Mathematics, Hood College, Fredrick, MD; The Beacon House, Hagerstown, MD","2023 Congress in Computer Science, Computer Engineering, & Applied Computing (CSCE)","9 Apr 2024","2023","","","1054","1058","This paper describes a collaborative project that was conducted to promote Computer Science (CS) and Computational Thinking (CT) Education among pre-service and in-service teachers as well as Teacher Preparation Faculty. More than 40 pre-service and in-service teachers and 9 Education faculty members from three schools participated in a learning experience designed to address the K-12 Computer Science Framework [1] and Maryland's K-12 Computer Science Standards. The collaboration was designed to develop CS/CT knowledge, understanding, skills and application among participants. In phase one of the project, pre-service and in-service teachers explored CS educational hard/software platforms and used open-source sites such as Sphero Edu, Wonder Workshop, Scratch and Code.org. They envisioned how activities apply to K-8 classrooms, and they worked collaboratively to design a problem-based project for their own students. In phase two of the project, teacher preparation faculty were trained to integrate CS and CT into several preservice courses as well as build into the coursework sequence meaningful experiences that would expose future teachers to CS and CT knowledge and skills so that they could then incorporate these into their own K-8 lesson plans. Project evaluation included formative and summative assessments to examine changes in content and pedagogical knowledge. The feedback from the participants shows positive results.","","979-8-3503-2759-5","10.1109/CSCE60160.2023.00175","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10487240","computer science education;computer science teaching standard;computation thinking;professional development","Computer science;Conferences;Education;Collaboration;Computer science education;Standards","","","","11","IEEE","9 Apr 2024","","","IEEE","IEEE Conferences"
"Computational thinking in elementary classrooms: Using classroom dialogue to measure equitable participation","R. Larimore; A. Yadav; K. Rich; N. Shah","College of Education, Michigan State University, East Lansing, MI; College of Education, Michigan State University, East Lansing, MI; College of Education, Michigan State University, East Lansing, MI; College of Education, University of Washington, Seattle, WA","2021 Conference on Research in Equitable and Sustained Participation in Engineering, Computing, and Technology (RESPECT)","30 Nov 2021","2021","","","1","3","The increased push for access to computer science (CS) at the K-12 level has been argued as a way to broaden participation in computing. At the elementary level, computational thinking (CT) has been used as a framework for bringing CS ideas into the classroom and educating teachers about how they can integrate CT into their daily instruction. A number of these projects have made equity a central goal of their work by working in schools with diverse racial, linguistic, and economic diversity. However, we know little about whether and how teachers equitably engage students in CT during their classroom instruction-particularly during science and math lessons. In this paper, we present an approach to analyzing classroom instructional videos using the EQUIP tool (https://www.equip.ninja/). The purpose of this tool is to examine the quantity and quality of students' contributions during CT-integrated math and science lessons and how it differs based on demographic markers. We highlight this approach using classroom video observation from four teachers and discuss future work in this area.","","978-1-6654-4905-2","10.1109/RESPECT51740.2021.9620608","National Science Foundation(grant numbers:1738677); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9620608","","Economics;Computer science;Atmospheric measurements;Tools;Linguistics;Particle measurements;Videos","","","","6","IEEE","30 Nov 2021","","","IEEE","IEEE Conferences"
"The effects of emphasizing computational thinking in an introductory programming course","S. Davies",University of Mary Washington,2008 38th Annual Frontiers in Education Conference,"22 Dec 2008","2008","","","T2C-3","T2C-8","In many introductory programming courses, the surface features of the programming language can distract and intimidate students so much that they fail to concentrate on what is really the ldquobrainyrdquo task: solving the problem conceptually. To counter this, we devised a form of structured pseudocode, designed to highlight and facilitate algorithmic construction so that the complexities of the programming language can be deferred until proficiency in design has been reached. Students taught with this experimental approach are not introduced to the language itself, or the compiler, until the last few weeks of the semester. A controlled experiment comparing this approach with a traditional language-based pedagogy has revealed that by the end of the course, studentspsila programming skills, even on language-specific tasks, is every bit as strong as students taught traditionally, and that their comfort level with modularity (writing functions) is increased. Additionally, we found that students appear to strongly prefer such an approach, citing mostly emotive benefits, and that these effects may be particularly strong among women.","2377-634X","978-1-4244-1969-2","10.1109/FIE.2008.4720362","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4720362","Computational Thinking;Pedagogy;Pseudocode","Computer languages;Programming profession;Algorithm design and analysis;Natural languages;Problem-solving;Counting circuits;Functional programming;Writing;Pain;Education","","9","","10","IEEE","22 Dec 2008","","","IEEE","IEEE Conferences"
"Developing Computational Thinking at School with Machine Learning: An exploration","J. D. R. García; J. M. León; M. R. González; G. Robles","INTEF, Ministerio de Educación y Formación Profesional, Madrid, Spain; Programamos, Sevilla, Spain; Faculty of Education, Universidad Nacional de Educacion a Distancia (UNED), Madrid, Spain; Grupo de Sistemas y Comunicaciones, Universidad Rey Juan Carlos, Madrid, Spain",2019 International Symposium on Computers in Education (SIIE),"28 Jan 2020","2019","","","1","6","Artificial Intelligence (AI) and Machine Learning (ML) have heavily irrupted in society, bringing new applications and possibilities while introducing some ethical problems. Governments and institutions around the world are working on the challenges posed by AI in all aspects, from economy to education. Therefore, introducing AI-related content at school and exploring how this kind of content can be taught becomes mandatory. In this paper we carry out a bibliographic revision of previous works done on ML, and then describe an educational resource developed by the institution of the first two authors (INTEF) aimed to teach ML in schools with Scratch and Machine Learning for Kids. The testimonials of three educators, who have implemented their own version of these resources, are depicted. More efforts should be made to introduce AI-related content in education.","","978-1-7281-3182-5","10.1109/SIIE48397.2019.8970124","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8970124","Computational Thinking;Artificial Intelligence Education;Machine Learning Education;Scratch","","","8","","15","IEEE","28 Jan 2020","","","IEEE","IEEE Conferences"
"Unplugged Teaching Activities to Promote Computational Thinking Skills in Primary and Adults From a Gender Perspective","Y. -D. Torres-Torres; M. Román-González; J. -C. Pérez-González","Department of Research and Diagnostic Methods in Education I (MIDE I), Faculty of Education, Universidad Nacional de Educacion a Distancia, Madrid, Spain; Department of Research and Diagnostic Methods in Education I (MIDE I), Faculty of Education, Universidad Nacional de Educacion a Distancia, Madrid, Spain; Department of Research and Diagnostic Methods in Education I (MIDE I), Faculty of Education, Universidad Nacional de Educacion a Distancia, Madrid, Spain",IEEE Revista Iberoamericana de Tecnologias del Aprendizaje,"4 Aug 2020","2020","15","3","225","232","Several investigations state the low participation of women in the world of STEM. This fact implies a lack of feminine perspective in the solution to different problems. The school must provide teaching / learning strategies for the integration, empowerment, and active participation from early ages to work performance in STEM. This paper exposes two unplugged activities taken from a series of activities implemented with elementary students and families in Madrid, Spain. The general objectives are: To introduce and motivate interest from an early age in computer programming and the development of gender dynamics that educate about gender equity to strengthen female empowerment in this context.","1932-8540","","10.1109/RITA.2020.3008338","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9139348","Gender;computational thinking;unplugged;computer science education;primary school;elementary education;families;code-literacy","Programming profession;Training;Engineering profession;Proposals;Gender equity","","6","","40","IEEE","13 Jul 2020","","","IEEE","IEEE Journals"
"Embedding K12 Professional Development Through Co-Teaching Experiences-Sustaining Computational Thinking in Interdisciplinary Courses","S. Hug; S. Eyerman; R. Cota; E. Pontelli","Colorado Evaluation & Research Consulting, Westminster, CO, USA; Colorado Evaluation & Research Consulting, Westminster, CO, USA; New Mexico State Univ., Las Cruces, New Mexico, USA; New Mexico State Univ., Las Cruces, New Mexico, USA","2018 Research on Equity and Sustained Participation in Engineering, Computing, and Technology (RESPECT)","14 Oct 2018","2018","","","1","6","Focusing on interdisciplinary lesson development in K12 core courses has potential to broaden participation in computing by communicating computer science relevance to youth with limited computer science background within the courses they are already taking (e.g., high school chemistry). The DISSECT professional development program has demonstrated evidence of sustained effort beyond the years of the program—this case study was designed to understand factors that may have supported sustained use.","","978-1-5386-1363-4","10.1109/RESPECT.2018.8491708","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8491708","teacher professional development;sustained change;computational thinking","IEEE Fellows;Education;Computational modeling;Fingerprint recognition;Biological neural networks;Computer science;Task analysis","","2","","20","IEEE","14 Oct 2018","","","IEEE","IEEE Conferences"
"Double-Assimilation of Prosperity and Destruction Oriented Improved Imperialist Competitive Algorithm with Computational Thinking","B. Li; Z. Tang","School of Mechanical & Automotive Engineering Fujian University of Technology, Fuzhou, China; School of Transportation Fujian University of Technology, Fuzhou, China",2022 IEEE Congress on Evolutionary Computation (CEC),"6 Sep 2022","2022","","","01","08","Whereas the imperialist competitive algorithm (ICA) shows limited global search ability and be liable to be trapped into local optimum, a double-assimilation of prosperity and destruction oriented improved imperialist competitive algorithm (DPDO-IIC A) is proposed tentatively to overcome inherent defects. The imperialist assimilation and colonial reform strategy are customized purposefully, and a novel population redistribution mechanism is introduced as well. The three improvement measures are supposed to further promote population diversity and searching accuracy. The CEC2017 test set is selected to verify the performance of the DPDO-IICA by the different types of numerical function problems with the different dimensions. Moreover, the DPDO-IICA is compared with the three first-class intelligent optimization algorithms, which have achieved significant rankings in the CEC2017 competition. The comparison shows that the DPDO-IICA has good performances, which is demonstrated by the accuracy and stability. In addition, the proportion of imperialists and colonies is investigated, and it is through the community partitioning and clustering dynamically to enhance the population diversity. In conclusion, the DPDO-IICA can effectively improve the ability of global exploration and avoid premature convergence in comparison with the original ICA.","","978-1-6654-6708-7","10.1109/CEC55065.2022.9870296","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9870296","imperialist competitive algorithm;computational thinking;double assimilation;prosperity and destruction of empires;population redistribution;elite opposition-based learning;differential evolution operator;partitioning and clustering","Heuristic algorithms;Sociology;Clustering algorithms;Robustness;Partitioning algorithms;Statistics;Particle swarm optimization","","1","","20","IEEE","6 Sep 2022","","","IEEE","IEEE Conferences"
"Unified Theory Acceptance and Use of Technology Against Unplugged Computational Thinking Activities","I. S. Ahmad; T. Y. Sim; C. A. Talib","Department of Computing and Information Systems, School of Engineering and Technology, Sunway University, Bandar Sunway, Malaysia; School of American Education, Sunway University, Bandar Sunway, Malaysia; Department of Educational Sciences, Mathematics and Creative Multimedia, School of Education, Universiti Teknologi Malaysia, Skudai, Malaysia",2023 IEEE International Conference on Computing (ICOCO),"24 Jan 2024","2023","","","357","362","Occasionally, there may be a low impact on learning engagement between teachers and students due to, for example, poor internet connection or simply because students have lost their focus. One of the methods to improve learning engagement is through a research framework called Unified Theory Acceptance and Use of Technology (UTAUT). This paper adopted 17 UTAUT questions to compare with research variables (pre-post surveys and genders). The user acceptance and use of technology or UTAUT consisted of Likert scale (Strongly disagree to Strongly Agree) questions, computed to generate total scores for each participant. Then, the scores will be compared to each variable to investigate the relationships between these variables against the UTAUT. This study could be implemented via online learning, but in the end, the offline (unplugged) method was the only method to deliver the learning activities. There is limited evidence discussing UTAUT within the area of offline learning; hence, this paper will focus on another spectrum regarding the UTAUT study. Instead of mobile (online) learning engagement, this paper studies the relationship between unplugged learning with user acceptance and the use of technology. Spearman correlation indicated that the unplugged learning approach has a significant positive relationship with user acceptance and use of technology. It revealed that students may also demonstrate an interest in online learning engagement and be able to comprehensively accept the online learning approach. In contrast, Mann-Whitney U test analysis on genders revealed no significant difference. The findings could contribute to another noteworthy discussion regarding the validity of user acceptance and the use of technology against the unplugged learning approach.","","979-8-3503-0268-4","10.1109/ICOCO59262.2023.10397736","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10397736","UTAUT;computational thinking;unplugged learning","Surveys;Correlation;Computational modeling;Hybrid learning","","","","31","IEEE","24 Jan 2024","","","IEEE","IEEE Conferences"
"An Engineering Computational Thinking Diagnostic: A Psychometric Analysis","N. V. M. Diaz; D. A. Trytten; R. Meier; S. Y. Yoon","Dept. of Educational Administration and Human Resource Development, Texas A&M University, College Station, TX, USA; Dept. of Computer Science, University of Oklahoma, Norman, OK, USA; Dept. of Electrical Engineering and Computer Science, Milwaukee School of Engineering, Milwaukee, WI, USA; Dept. of Engineering Education, University of Cincinnati, Cincinnati, OH, USA",2021 IEEE Frontiers in Education Conference (FIE),"20 Dec 2021","2021","","","1","5","This research-track work-in-progress paper contributes to engineering education by documenting progress in developing a new standard Engineering Computational Thinking Diagnostic to measure engineering student success in five factors of computational thinking. Over the past year, results from an initial validation attempt were used to refine diagnostic questions. A second statistical validation attempt was then completed in Spring 2021 with 191 student participants at three universities. Statistics show that all diagnostic questions had statistically significant factor loadings onto one general computational thinking factor that incorporates the five original factors of (a) Abstraction, (b) Algorithmic Thinking, (c) Decomposition, (d) Data Representation and Organization, and (e) Impact of Computing. This result was unexpected as our goal was a diagnostic that could discriminate among the five factors. A small population size caused by the virtual delivery of courses during the COVID-19 pandemic may be the explanation and a third round of validation in Fall 2021 is expected to result in a larger population given the return to face-to-face instruction. When statistical validation is completed, the diagnostic will help institutions identify students with strong entry level skills in computational thinking as well as students that require academic support. The diagnostic will inform curriculum design by demonstrating which factors are more accessible to engineering students and which factors need more time and focus in the classroom. The long-term impact of a successfully validated computational thinking diagnostic will be introductory engineering courses that better serve engineering students coming from many backgrounds. This can increase student self-efficacy, improve student retention, and improve student enculturation into the engineering profession. Currently, the diagnostic identifies general computational thinking skill","2377-634X","978-1-6654-3851-3","10.1109/FIE49875.2021.9637142","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9637142","Diversity;engineering curriculum;computing knowledge;persistence;psychometric analysis","Pandemics;Engineering profession;Sociology;Standards organizations;Loading;Organizations;Particle measurements","","2","","18","IEEE","20 Dec 2021","","","IEEE","IEEE Conferences"
"Analyzing Students’ Computational Thinking Practices in a First-Year Engineering Course","L. M. Cruz Castro; A. J. Magana; K. A. Douglas; M. Boutin","School of Engineering Education, Purdue University, West Lafayette, IN, USA; School of Engineering Education, Purdue University, West Lafayette, IN, USA; School of Engineering Education, Purdue University, West Lafayette, IN, USA; School of Electrical and Computer Engineering, Purdue University, West Lafayette, IN, USA",IEEE Access,"18 Mar 2021","2021","9","","33041","33050","This study investigates the relationship between two related computational thinking practices: data practices and computational problem-solving practices in acquiring related computational thinking practices during a first-year undergraduate engineering course. While computational thinking theory is still developing, empirical studies can help further understand how students demonstrate this knowledge and their progression in attaining the practices. Therefore, with this empirical study, the following questions are addressed. RQ1: What are the differences in students' computational thinking practices at the beginning of an undergraduate introductory programming course? RQ 2: How do these differences correspond to the acquisition of more advanced computational thinking practices? The use of a descriptive non-experimental design that aims to understand the correlation between practices related to data and computational problem-solving is presented. A machine learning technique is employed, utilizing historical data from introductory programming for a problem-solving course with more than 1000 first-year engineering students. After identifying groups of students defining different profiles, data from posterior performance in more advanced programming topics were descriptively analyzed. This study supports the characterization of four different student profiles demonstrating differences in their performance at the beginning of the semester. From these four profiles, two of them show a subsequent differential progression besides their similarity at the beginning of the semester. In this particular case, troubleshooting and debugging appear as a relevant competency when distinguishing these two learners' groups. These findings suggest that previous knowledge or exposure to different practices can result in different progressions of more complex computational practices, emphasizing the relevance of troubleshooting and debugging as a practice required for a successful and timely progression on the acquisition of other computational thinking practices.","2169-3536","","10.1109/ACCESS.2021.3061277","U.S. National Science Foundation(grant numbers:EEC #1826099,EEC #1449238); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9360590","Engineering education;engineering students;pattern analysis;statistical learning","Computational modeling;Problem-solving;Data models;Taxonomy;Programming profession;Tools;Mathematical model","","11","","31","CCBY","22 Feb 2021","","","IEEE","IEEE Journals"
"Reflections on a Symposium on Computation","P. J. Denning",NA,The Computer Journal,"18 Jan 2018","2012","55","7","799","802","ACM Ubiquity hosted a symposium in 2010–2011 on Turing's question, ‘What is computation?’ The editor reflects on how the symposium was organized and what conclusions it reached. The authors showed strong consensus around the propositions that computation is a process, computational model matters, many computations are natural, many important computations are continuous, many important computations are nonterminating and computational thinking has emerged as a core practice of computing. They left open the questions of whether the Turing model is the best reference model, is computational necessarily a physical process, what is information and what is an algorithm.","1460-2067","","10.1093/comjnl/bxs064","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8130238","algorithm;computation;computational model;computational process;computational thinking;information;information process;interactive computation;natural computation;nonterminating computation;physical computation;reactive computation;turing;turing computability;turing machines","","","","","","","18 Jan 2018","","","OUP","OUP Journals"
"Notice of Retraction: Computational Thinking in Discrete Mathematics","J. Liu; L. Wang","School of Computer Science and Technology, Yantai University, Yantai, China; School of Computer Science and Technology, Yantai University, Yantai, China",2010 Second International Workshop on Education Technology and Computer Science,"6 May 2010","2010","1","","413","416","This article has been retracted by the publisher.","","978-1-4244-6389-3","10.1109/ETCS.2010.200","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5458802","","","","19","","9","IEEE","6 May 2010","","","IEEE","IEEE Conferences"
"Bridging K–12 Mathematics and Computational Thinking in the Scratch Community: Implications Drawn From a Creative Learning Context","Z. Xie; G. K. W. Wong; D. K. W. Chiu; J. Lei","Faculty of Education, University of Hong Kong, Hong Kong, China; Faculty of Education, University of Hong Kong, Hong Kong, China; Faculty of Education, University of Hong Kong, Hong Kong, China; Faculty of Education, University of Hong Kong, Hong Kong, China",IT Professional,"12 May 2023","2023","25","2","64","70","This study analyzes 15,453 math topic-based Scratch projects of the online Scratch community to find the relations among K–12 math topics, usage of 13 programming elements, and project popularity. Among the six math topics, only statistics and calculus significantly contribute to projecting popularity. In addition, noncore programming elements, including sound and look, are widely adapted across various math topics and contribute significantly to project popularity. Although some studies discussed the integration of computation thinking (CT) and math in the classrooms, scant research focuses on the effect of math topics on CT element adoption for achieving better integration in the creative learning context. Moreover, few studies involve a large sample size for generalizable findings.","1941-045X","","10.1109/MITP.2023.3243393","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10124008","","Education;Calculus;Programming profession;Lenses","","13","","13","IEEE","12 May 2023","","","IEEE","IEEE Magazines"
"Design-Computational Thinking, Transfer and Flavors of Reuse: Scaffolds to Information and Data Science for Sustainable Systems in Smart Cities","C. -S. Lee; K. D. Wong","Sunway University, Universiti Tunku Abdul Rahman, Malaysia; Daniel Wireless Software Pte. Ltd., Singapore, Singapore",2018 IEEE International Conference on Information Reuse and Integration (IRI),"6 Aug 2018","2018","","","225","228","This paper investigates how to increase understanding of design and sustainable systems by scaffolding cognitive access and transfer of learning using eclectic approaches to experiment with networks of design potentials. Cognitive access simulates multi-criteria case indexing, refined from knowledge induction derived from analyses of random but related cases based on search strategies. Randomization of the search space encourages emergence of heuristic solutions, fuzzy though informed transfers and further refinement of schema. We investigate the type of navigational structures/design resulting from creative reuse/refactoring and lean management; and whether there will be evidences of knowledge induction from randomized search scaffolded by Case-based Reasoning (CBR), which leads to heuristic transfer and learning. Examples from two courses carried out August-December 2017 within the participatory design-agile framework for engagement in Smart Cities are assessed for creative reuse regarding: a) people, process and tools; b) domain engineering; c) component mining and d) open source vs. systematic reuse. Findings confirm longitudinal insights: CBR-informed but emergent search leading to more efficient and higher quality heuristic transfer and learning is scaffolded by systemic modelling and design dependent on four factors.","","978-1-5386-2659-7","10.1109/IRI.2018.00040","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8424711","Technology and Engineering Management;design centering;Project management;creativity;reuse, integration","Creativity;Information systems;Tools;Project management;Navigation;Systematics;Smart cities","","4","","25","IEEE","6 Aug 2018","","","IEEE","IEEE Conferences"
"Automatic Generation of Program Comments Based on Problem Statements for Computational Thinking","A. Takahashi; H. Shiina; N. Kobayashi","Graduate School of Informatics, Okayama University of Science, Okayama, Japan; Faculty of Informatics, Okayama University of Science, Okayama, Japan; Faculty of Regional Management, Sanyo Gakuen University, Okayama, Japan",2019 8th International Congress on Advanced Applied Informatics (IIAI-AAI),"13 Feb 2020","2019","","","629","634","To support the understanding of programs and understanding of procedures, we think need to automatically generate comments from source code. As a method, we learn the source code and comment pair by Encoder-Decoder translation model using LSTM, thereby generating comments of the source code that was the target of learning. Though, since it is difficult to increase the amount of learning data when generating comment for problem description, generated comments have some incorrect word for problem sentence. We use program problem sentence to generate comments for source code more suitable for users.","","978-1-7281-2627-2","10.1109/IIAI-AAI.2019.00132","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8992608","Programming Learning;Comment Generating;Neural Machine Translation;Encoder-Decoder Translation Model;Seq2Seq;TF-IDF","","","3","","12","IEEE","13 Feb 2020","","","IEEE","IEEE Conferences"
"Development of Computational Thinking Education System for Elementary School Class","A. Minamide; K. Takemata; H. Yamada","International College of Technology, Kanazawa, Kanazawa-shi, Ishikawa, Japan; International College of Technology, Kanazawa, Kanazawa-shi, Ishikawa, Japan; Kanazawa Institute of Technology, Hakusan-shi, Ishikawa, Japan",2020 IEEE 20th International Conference on Advanced Learning Technologies (ICALT),"4 Aug 2020","2020","","","22","23","This paper describes a new programming education method using stickers and a scanner that combine the features of unplugged programming and physical programming. The new materials developed in this study offer superior features compared to commercial materials, such as low cost, use in lower grades class in elementary school, and no need for teacher's ICT skills.","2161-377X","978-1-7281-6090-0","10.1109/ICALT49669.2020.00013","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9155556","","Programming profession;Education;Autonomous automobiles;Task analysis;Information and communication technology","","2","","3","IEEE","4 Aug 2020","","","IEEE","IEEE Conferences"
"Broadening the Audience for Computational Thinking:Graduate Student Consortium","J. F. Pane; M. B. Rosson","RAND Corporation; Pennsylvania State University, USA",IEEE Symposium on Visual Languages and Human-Centric Computing (VL/HCC 2007),"22 Oct 2007","2007","","","249","249","The fifth annual graduate consortium at VL/HCC addresses the question: How can researchers and designers of end-user development environments better address the needs of an increasingly diverse population?","1943-6106","978-0-7695-2987-5","10.1109/VLHCC.2007.47","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4351356","","Information technology;Information systems;Home computing;Engineering profession;Problem-solving;Usability;Conferences;Programming;Feedback;Software","","1","","","IEEE","22 Oct 2007","","","IEEE","IEEE Conferences"
"Koding4Kinder: Teaching Computational Thinking to Pupils Using a Combination of Programming and Electronics Platforms","N. Sharaf; G. Ahmed; A. Adel; S. Abdennadher; K. Berkling","The German University in Cairo, Cairo, Egypt; The German University in Cairo, Cairo, Egypt; The German University in Cairo, Cairo, Egypt; The German University in Cairo, Cairo, Egypt; DHBW Karlsruhe, Karlsruhe, Germany",2019 IEEE Global Engineering Education Conference (EDUCON),"30 May 2019","2019","","","634","638","Programming has become a crucial skill in today’s world. Technology and computers are basically part of anything now. President Obama once referred to the importance of children learning programming: “I do not want our young people to just be consumers, I want them to be producers of this technology and to understand it, to feel like they are controlling it, as opposed to it controlling them.” It is thus an increasing need for an individual to know how to write their own programs. With the increasing dependency on computation, one can anticipate such skills being a requirement for most jobs in the coming years. There is a lot of effort done in this area, however most of them focused on either software or hardware track. The aim of this work is to test if using a hybrid approach for teaching K-12 students programming by combining both software and hardware techniques is more effective than using a singleton approach.","2165-9567","978-1-5386-9506-7","10.1109/EDUCON.2019.8725223","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8725223","","Programming profession;Games;Sensors;Education;Software;Hardware","","1","","12","IEEE","30 May 2019","","","IEEE","IEEE Conferences"
"Position: Building Blocks for Agent-based Modeling Can Scaffold Computational Thinking Engagement in STEM Classrooms","C. Bain; G. Anton; M. Horn; U. Wilensky","Department of Computer Science & Department of Learning Sciences, Northwestern University, Evanston, IL, USA; Department of Computer Science & Department of Learning Sciences, Northwestern University, Evanston, IL, USA; Department of Computer Science & Department of Learning Sciences, Northwestern University, Evanston, IL, USA; Department of Computer Science & Department of Learning Sciences, Northwestern University, Evanston, IL, USA",2019 IEEE Blocks and Beyond Workshop (B&B),"27 Dec 2019","2019","","","1","4","Computational models and simulations can be powerful tools to help learners understand a wide variety of natural phenomena. However, understanding and learning from computational models requires learners to comprehend the rules agents follow that lead to emergent outcomes. Blocks-based programming is useful in scaffolding learners in the early stage of programming tasks. We posit that students can authentically interact with agent-based modeling via a blocks-based dialect of the popular ABM language NetLogo, dubbed NetTango, across many difficulty levels. Specifically, we discuss three different activities in which we have integrated blocks-based programming into STEM classrooms that show blocks can be used for activities of increasing computational engagement and difficulty.","","978-1-7281-4849-6","10.1109/BB48857.2019.8941204","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8941204","agent-based modeling;NetLogo;STEM education;blocks-based programming","Programming;Biological system modeling;Tools;Ecosystems;Agent-based modeling","","1","","29","IEEE","27 Dec 2019","","","IEEE","IEEE Conferences"
"Expanding the benefits of computational thinking to diverse populations: Graduate student consortium","J. F. Pane; S. Wiedenbeck","RAND Corporation; Drexel University, USA",2008 IEEE Symposium on Visual Languages and Human-Centric Computing,"7 Oct 2008","2008","","","253","253","The sixth annual graduate consortium at VL/HCC addresses the question: How can researchers and designers of end-user development environments support computational problem-solving and information manipulation by diverse user populations?","1943-6106","978-1-4244-2528-0","10.1109/VLHCC.2008.4639097","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4639097","","Software;Programming;Problem-solving;Computational modeling;Communities;Visualization;Conferences","","1","","","IEEE","7 Oct 2008","","","IEEE","IEEE Conferences"
"Design of Java Interactive System Pattern based on Computational Thinking","J. Yang","Chongqing Three Gorges Vocational College, Chongqing, China","2021 5th International Conference on Electronics, Communication and Aerospace Technology (ICECA)","20 Jan 2022","2021","","","1145","1148","With the increasing complexity of data types, the workload of software development is also increasing, and the later maintenance of software becomes very difficult. According to statistics, the vulnerability related to complex data processing occupies a large proportion of software vulnerabilities. The existence of software vulnerability makes the software system vulnerable to attack and affects the reliability of the software system. In this paper, the upper computer system uses the HashMap structure to store the query data directly in the structure and reduce the mapping process from data to table objects. After that, the rationality of the system module is analyzed by building a complex network model, and the robustness of the system is improved by finding the key nodes.","","978-1-6654-3524-6","10.1109/ICECA52323.2021.9676097","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9676097","Data Type;Software Development;File Structure;Network Model","Java;Interactive systems;Computational modeling;Education;Aerospace electronics;Software systems;Data models","","","","24","IEEE","20 Jan 2022","","","IEEE","IEEE Conferences"
